Id,Supermercado,Marca,Producto,Precio,Categoria,Enlace,Fecha,porMayor,ProductoNormalizado
138,Jumbo,Costa,Galleta Frac Bi Capuccino 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-bi-capuccino-110-gr-2004370/p,2024-11-11,,110g bi capuccino costa frac galleta
139,Jumbo,Costa,Galleta Frac Bi Capuccino 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-bi-capuccino-110-gr-2004370/p,2024-11-02,,110g bi capuccino costa frac galleta
140,Jumbo,Costa,Galleta Frac Clásica 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-clasica-110-gr-2004368/p,2024-11-11,,110g clasica costa frac galleta
141,Jumbo,Costa,Galleta Frac Bi Frutilla 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-bi-frutilla-110gr-2004371/p,2024-11-11,,110g bi costa frac frutilla galleta
142,Jumbo,Costa,Galleta Frac Naranja 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-naranja-110-gr-2004372/p,2024-11-11,,110g costa frac galleta naranja
143,Jumbo,Costa,Galleta Frac Clásica 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-clasica-110-gr-2004368/p,2024-11-02,,110g clasica costa frac galleta
144,Jumbo,Costa,Galleta Frac Chocolate 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-chocolate-110gr-2004369/p,2024-11-02,,110g chocolate costa frac galleta
145,Jumbo,Costa,Galleta Frac Vainilla 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-vainilla-110-gr-2004367/p,2024-11-02,,110g costa frac galleta vainilla
146,Jumbo,Costa,Galleta Frac Bi Frutilla 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-bi-frutilla-110gr-2004371/p,2024-11-02,,110g bi costa frac frutilla galleta
147,Jumbo,Costa,Galleta Frac Naranja 110 G,599,Frac,https://www.jumbo.cl/galleta-frac-naranja-110-gr-2004372/p,2024-11-02,,110g costa frac galleta naranja
148,Unimarc,Nestle,Leche Entera Trencito Nestlé Sabor Chocolate 200 Ml,610,Leche Entera,https://www.unimarc.cl/product/leche-chocolate-entera-trencito-nestle-200-ml,2024-10-01,,200ml chocolate entera leche nestle nestle sabor trencito
149,Santa Isabel,Minuto Verde,Hamburguesa Vegana De Porotos 100 G,650,Porotos,https://www.santaisabel.cl/hamburguesa-vegana-de-porotos-100-g/p,2024-10-06,,100g hamburguesa minuto porotos vegana verde
150,Santa Isabel,Minuto Verde,Hamburguesa Vegana De Porotos 100 G,650,Porotos,https://www.santaisabel.cl/hamburguesa-vegana-de-porotos-100-g/p,2024-10-26,,100g hamburguesa minuto porotos vegana verde
151,Unimarc,Carozzi,Pasta Tallarines N° 87 Carozzi 400 G,660,Tallarín,https://www.unimarc.cl/product/tallarines-87-carozzi-400-gr,2024-10-06,3 x $1.980,400g 87 carozzi carozzi ndeg pasta tallarines
152,Lider,Carozzi,"Fideos Tallarin N°87, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/2717/carozzi-fideos-tallarin-n87-400-g,2024-10-01,3 x $1.981,400g carozzi fideos ndeg87 tallarin
153,Unimarc,Carozzi,Pasta Tallarines N° 87 Carozzi 400 G,660,Tallarín,https://www.unimarc.cl/product/tallarines-87-carozzi-400-gr,2024-10-01,3 x $1.980,400g 87 carozzi carozzi ndeg pasta tallarines
154,Lider,Carozzi,"Fideos Corbata N°80, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/715313/carozzi-fideos-corbata-n80-400-g,2024-10-01,3 x $1.981,400g carozzi corbata fideos ndeg80
155,Lider,Carozzi,"Fideos Spaghetti N°5, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/2713/carozzi-fideos-spaghetti-n5-400-g,2024-10-01,3 x $1.981,400g carozzi fideos ndeg5 spaghetti
156,Lider,Carozzi,"Fideos Cabello Ángel Corto, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/2737/carozzi-fideos-cabello-angel-corto-400-g,2024-10-01,3 x $1.981,400g angel cabello carozzi corto fideos
157,Lider,Carozzi,"Fideos Fettuccine N°88, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/299553/carozzi-fideos-fettuccine-n88-400-g,2024-10-01,3 x $1.981,400g carozzi fettuccine fideos ndeg88
158,Lider,Carozzi,"Fideos Espiral N°49, 400 G",660,Tallarín,https://www.lider.cl/supermercado/product/sku/3279/carozzi-fideos-espiral-n49-400-g,2024-10-01,3 x $1.981,400g carozzi espiral fideos ndeg49
159,Unimarc,Carozzi,Pasta Spaghetti N° 5 Carozzi 400 G,660,Tallarín,https://www.unimarc.cl/product/carozzi-spaghetti-n-5-400-g,2024-10-01,3 x $1.980,400g carozzi carozzi ndeg pasta spaghetti
160,Unimarc,Carozzi,Pasta Spaghetti N° 5 Carozzi 400 G,660,Tallarín,https://www.unimarc.cl/product/carozzi-spaghetti-n-5-400-g,2024-10-06,3 x $1.980,400g carozzi carozzi ndeg pasta spaghetti
161,Unimarc,Costa,Galletas Frac Chocolate 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-chocolate,2024-11-11,,110g chocolate costa frac galletas
162,Unimarc,Costa,Galletas Frac Bi Frutilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-frutilla,2024-11-11,,110g bi costa frac frutilla galletas
163,Unimarc,Costa,Galletas Frac Bi Cappuccino 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-capuccino,2024-11-11,,110g bi cappuccino costa frac galletas
164,Unimarc,Costa,Galletas Frac Vainilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-vainilla,2024-11-11,,110g costa frac galletas vainilla
165,Unimarc,Costa,Galletas Frac Clásica 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-clasica,2024-11-11,,110g clasica costa frac galletas
166,Unimarc,Costa,Galletas Costa Frac Chocolate 130 G,720,Frac,https://www.unimarc.cl/product/galletas-frac-chocolate-costa-130-g,2024-11-11,,130g chocolate costa costa frac galletas
167,Unimarc,Costa,Galletas Frac Naranja 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-naranja,2024-11-11,,110g costa frac galletas naranja
168,Unimarc,Costa,Galletas Costa Frac Vainilla 130 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-vainilla-costa-130-gr,2024-11-11,,130g costa costa frac galletas vainilla
169,Unimarc,Costa,Galletas Frac Bi Frutilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-frutilla,2024-10-01,,110g bi costa frac frutilla galletas
170,Unimarc,Costa,Galletas Frac Bi Cappuccino 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-capuccino,2024-10-26,,110g bi cappuccino costa frac galletas
171,Unimarc,Costa,Galletas Frac Vainilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-vainilla,2024-10-26,,110g costa frac galletas vainilla
172,Unimarc,Costa,Galletas Frac Vainilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-vainilla,2024-10-01,,110g costa frac galletas vainilla
173,Unimarc,Costa,Galletas Frac Chocolate 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-chocolate,2024-10-06,,110g chocolate costa frac galletas
174,Unimarc,Costa,Galletas Frac Clásica 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-clasica,2024-10-06,,110g clasica costa frac galletas
175,Unimarc,Costa,Galletas Frac Clásica 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-clasica,2024-10-01,,110g clasica costa frac galletas
176,Unimarc,Costa,Galletas Frac Chocolate 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-chocolate,2024-10-01,,110g chocolate costa frac galletas
177,Unimarc,Costa,Galletas Costa Frac Vainilla 130 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-vainilla-costa-130-gr,2024-11-02,,130g costa costa frac galletas vainilla
178,Unimarc,Costa,Galletas Frac Naranja 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-naranja,2024-10-06,,110g costa frac galletas naranja
179,Unimarc,Costa,Galletas Costa Frac Chocolate 130 G,720,Frac,https://www.unimarc.cl/product/galletas-frac-chocolate-costa-130-g,2024-11-02,,130g chocolate costa costa frac galletas
180,Unimarc,Costa,Galletas Frac Bi Frutilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-frutilla,2024-10-06,,110g bi costa frac frutilla galletas
181,Unimarc,Costa,Galletas Frac Vainilla 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-vainilla,2024-10-06,,110g costa frac galletas vainilla
182,Unimarc,Costa,Galletas Frac Naranja 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-naranja,2024-10-01,,110g costa frac galletas naranja
183,Unimarc,Costa,Galletas Costa Frac Chocolate 130 G,720,Frac,https://www.unimarc.cl/product/galletas-frac-chocolate-costa-130-g,2024-10-26,,130g chocolate costa costa frac galletas
184,Unimarc,Costa,Galletas Frac Clásica 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-clasica,2024-10-26,,110g clasica costa frac galletas
185,Unimarc,Costa,Galletas Frac Chocolate 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-chocolate,2024-10-26,,110g chocolate costa frac galletas
186,Unimarc,Costa,Galletas Costa Frac Vainilla 130 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-vainilla-costa-130-gr,2024-10-26,,130g costa costa frac galletas vainilla
187,Unimarc,Costa,Galletas Frac Bi Cappuccino 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-capuccino,2024-10-06,,110g bi cappuccino costa frac galletas
188,Unimarc,Costa,Galletas Frac Bi Cappuccino 110 G,720,Frac,https://www.unimarc.cl/product/galleta-frac-costa-110gr-bi-capuccino,2024-10-01,,110g bi cappuccino costa frac galletas
189,Lider,Lucchetti,"Fideos Spaghetti 5 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/10703/lucchetti-fideos-spaghetti-5-bolsa-400-g,2024-10-01,4 x $2.990,400g bolsa fideos lucchetti spaghetti
190,Lider,Lucchetti,"Fideos Canutos Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296847/lucchetti-fideos-canutos-bolsa-400-g,2024-10-01,4 x $2.990,400g bolsa canutos fideos lucchetti
191,Lider,Lucchetti,"Fideos Tallarines 77 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296907/lucchetti-fideos-tallarines-77-bolsa-400-g,2024-11-02,4 x $2.990,400g 77 bolsa fideos lucchetti tallarines
192,Lider,Lucchetti,"Fideos Corbatas Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296803/lucchetti-fideos-corbatas-bolsa-400-g,2024-11-02,4 x $2.990,400g bolsa corbatas fideos lucchetti
193,Lider,Lucchetti,"Fideos Espirales 56 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296751/lucchetti-fideos-espirales-56-bolsa-400-g,2024-11-02,4 x $2.990,400g 56 bolsa espirales fideos lucchetti
194,Lider,Lucchetti,"Fideos Espirales 56 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296751/lucchetti-fideos-espirales-56-bolsa-400-g,2024-10-01,4 x $2.990,400g 56 bolsa espirales fideos lucchetti
195,Lider,Lucchetti,"Fideos Espirales 56 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296751/lucchetti-fideos-espirales-56-bolsa-400-g,2024-10-26,4 x $2.990,400g 56 bolsa espirales fideos lucchetti
196,Lider,Lucchetti,"Fideos Spaghetti 5 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/10703/lucchetti-fideos-spaghetti-5-bolsa-400-g,2024-10-26,4 x $2.990,400g bolsa fideos lucchetti spaghetti
197,Lider,Lucchetti,"Fideos Espirales 56 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296751/lucchetti-fideos-espirales-56-bolsa-400-g,2024-10-06,4 x $2.990,400g 56 bolsa espirales fideos lucchetti
198,Lider,Lucchetti,"Fideos Tallarines 77 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296907/lucchetti-fideos-tallarines-77-bolsa-400-g,2024-10-06,4 x $2.990,400g 77 bolsa fideos lucchetti tallarines
199,Lider,Lucchetti,"Fideos Tallarines 77 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296907/lucchetti-fideos-tallarines-77-bolsa-400-g,2024-10-01,4 x $2.990,400g 77 bolsa fideos lucchetti tallarines
200,Lider,Lucchetti,"Fideos Spaghetti 5 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/10703/lucchetti-fideos-spaghetti-5-bolsa-400-g,2024-11-02,4 x $2.990,400g bolsa fideos lucchetti spaghetti
201,Lider,Lucchetti,"Fideos Tallarines 77 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296907/lucchetti-fideos-tallarines-77-bolsa-400-g,2024-10-26,4 x $2.990,400g 77 bolsa fideos lucchetti tallarines
202,Lider,Lucchetti,"Fideos Corbatas Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296803/lucchetti-fideos-corbatas-bolsa-400-g,2024-10-26,4 x $2.990,400g bolsa corbatas fideos lucchetti
203,Lider,Lucchetti,"Fideos Spaghetti 5 Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/10703/lucchetti-fideos-spaghetti-5-bolsa-400-g,2024-10-06,4 x $2.990,400g bolsa fideos lucchetti spaghetti
204,Lider,Lucchetti,"Fideos Corbatas Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296803/lucchetti-fideos-corbatas-bolsa-400-g,2024-10-06,4 x $2.990,400g bolsa corbatas fideos lucchetti
205,Lider,Lucchetti,"Fideos Corbatas Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296803/lucchetti-fideos-corbatas-bolsa-400-g,2024-10-01,4 x $2.990,400g bolsa corbatas fideos lucchetti
206,Lider,Lucchetti,"Fideos Canutos Bolsa, 400 G",747,Tallarín,https://www.lider.cl/supermercado/product/sku/296847/lucchetti-fideos-canutos-bolsa-400-g,2024-10-06,4 x $2.990,400g bolsa canutos fideos lucchetti
207,Jumbo,Costa,Galleta Frac Vainilla 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-vainilla-110-gr-2004367/p,2024-10-06,,110g costa frac galleta vainilla
208,Santa Isabel,Costa,Galleta Frac Bi Frutilla 110 G,749,Frac,https://www.santaisabel.cl/galleta-frac-bi-frutilla-110gr/p,2024-10-06,,110g bi costa frac frutilla galleta
209,Jumbo,Costa,Galleta Frac Bi Frutilla 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-bi-frutilla-110gr-2004371/p,2024-10-06,,110g bi costa frac frutilla galleta
210,Jumbo,Costa,Galleta Frac Bi Frutilla 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-bi-frutilla-110gr-2004371/p,2024-10-26,,110g bi costa frac frutilla galleta
211,Jumbo,Costa,Galleta Frac Naranja 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-naranja-110-gr-2004372/p,2024-10-26,,110g costa frac galleta naranja
212,Jumbo,Costa,Galleta Frac Vainilla 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-vainilla-110-gr-2004367/p,2024-10-26,,110g costa frac galleta vainilla
213,Santa Isabel,Costa,Galleta Frac Naranja 110 G,749,Frac,https://www.santaisabel.cl/galleta-frac-naranja-110-gr-2004372/p,2024-10-06,,110g costa frac galleta naranja
214,Jumbo,Costa,Galleta Frac Bi Capuccino 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-bi-capuccino-110-gr-2004370/p,2024-10-06,,110g bi capuccino costa frac galleta
215,Jumbo,Costa,Galleta Frac Clásica 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-clasica-110-gr-2004368/p,2024-10-06,,110g clasica costa frac galleta
216,Jumbo,Costa,Galleta Frac Chocolate 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-chocolate-110gr-2004369/p,2024-10-06,,110g chocolate costa frac galleta
217,Santa Isabel,Costa,Galleta Frac Chocolate 110 G,749,Frac,https://www.santaisabel.cl/galleta-frac-chocolate-110-g-2004369/p,2024-10-26,,110g chocolate costa frac galleta
218,Santa Isabel,Costa,Galleta Frac Bi Frutilla 110 G,749,Frac,https://www.santaisabel.cl/galleta-frac-bi-frutilla-110gr/p,2024-10-26,,110g bi costa frac frutilla galleta
219,Jumbo,Costa,Galleta Frac Clásica 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-clasica-110-gr-2004368/p,2024-10-26,,110g clasica costa frac galleta
220,Jumbo,Costa,Galleta Frac Chocolate 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-chocolate-110gr-2004369/p,2024-10-26,,110g chocolate costa frac galleta
221,Jumbo,Costa,Galleta Frac Naranja 110 G,749,Frac,https://www.jumbo.cl/galleta-frac-naranja-110-gr-2004372/p,2024-10-06,,110g costa frac galleta naranja
222,Santa Isabel,Costa,Galleta Frac Naranja 110 G,749,Frac,https://www.santaisabel.cl/galleta-frac-naranja-110-gr-2004372/p,2024-10-26,,110g costa frac galleta naranja
223,Unimarc,Nuestra Cocina,Pasta Tallarines 77 Nuestra Cocina 400 G,760,Tallarín,https://www.unimarc.cl/product/pasta-nuestra-cocina-400-tallarines-77,2024-11-02,,400g 77 cocina cocina nuestra nuestra pasta tallarines
224,Unimarc,Nuestra Cocina,Pasta Tallarines 77 Nuestra Cocina 400 G,760,Tallarín,https://www.unimarc.cl/product/pasta-nuestra-cocina-400-tallarines-77,2024-10-26,,400g 77 cocina cocina nuestra nuestra pasta tallarines
225,Unimarc,Nuestra Cocina,Pasta Tallarines 77 Nuestra Cocina 400 G,760,Tallarín,https://www.unimarc.cl/product/pasta-nuestra-cocina-400-tallarines-77,2024-10-06,,400g 77 cocina cocina nuestra nuestra pasta tallarines
226,Unimarc,Nuestra Cocina,Pasta Tallarines 77 Nuestra Cocina 400 G,760,Tallarín,https://www.unimarc.cl/product/pasta-nuestra-cocina-400-tallarines-77,2024-10-01,,400g 77 cocina cocina nuestra nuestra pasta tallarines
227,Unimarc,Nuestra Cocina,Pasta Tallarines 77 Nuestra Cocina 400 G,760,Tallarín,https://www.unimarc.cl/product/pasta-nuestra-cocina-400-tallarines-77,2024-11-11,,400g 77 cocina cocina nuestra nuestra pasta tallarines
228,Santa Isabel,Lucchetti,Espirales Proslow Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/espirales-lucchetti-bolsa-400-g/p,2024-10-01,,400g espirales lucchetti lucchetti proslow
229,Santa Isabel,Lucchetti,Fideos Mostaccioli Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/fideos-mostaccioli-400-g/p,2024-10-01,,400g fideos lucchetti lucchetti mostaccioli
230,Santa Isabel,Lucchetti,Espirales Tr3S Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/espirales-lucchetti-bolsa-400-g-tr3s-tomate-natural-espinaca/p,2024-10-01,,400g espirales lucchetti lucchetti tr3s
231,Santa Isabel,Lucchetti,Corbatas Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/corbatas-lucchetti-bolsa-400-g/p,2024-10-01,,400g corbatas lucchetti lucchetti
232,Santa Isabel,Lucchetti,Spaghetti N°5 Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/spaghetti-n-5-lucchetti-bolsa-400-g/p,2024-10-01,,400g lucchetti lucchetti ndeg5 spaghetti
233,Santa Isabel,Lucchetti,Tallarín N°77 Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/tallarines-n-77-lucchetti-bolsa-400-g/p,2024-10-01,,400g lucchetti lucchetti ndeg77 tallarin
234,Santa Isabel,Lucchetti,Canutos Lucchetti 400 G,777,Tallarín,https://www.santaisabel.cl/canutos-lucchetti-bolsa-400-g/p,2024-10-01,,400g canutos lucchetti lucchetti
235,Unimarc,Carozzi,Pasta Spaghetti Integral Carozzi 400 G,780,Tallarín,https://www.unimarc.cl/product/spaghetti-integral-carozzi-400-gr,2024-10-06,3 x $2.340,400g carozzi carozzi integral pasta spaghetti
236,Unimarc,Carozzi,Pasta Spaghetti Integral Carozzi 400 G,780,Tallarín,https://www.unimarc.cl/product/spaghetti-integral-carozzi-400-gr,2024-10-01,3 x $2.340,400g carozzi carozzi integral pasta spaghetti
237,Santa Isabel,Cuisine & Co,Tallarín Vitaminizado 400 G,790,Tallarín,https://www.santaisabel.cl/tallarin-vitaminizado-400-g-cuisine-and-co-1870149/p,2024-10-06,,400g co cuisine tallarin vitaminizado
238,Santa Isabel,Cuisine & Co,Espirales Vitaminizados 400 G,790,Tallarín,https://www.santaisabel.cl/espirales-vitaminizados-400-g-cuisine-and-co-1870151/p,2024-10-26,,400g co cuisine espirales vitaminizados
239,Santa Isabel,Cuisine & Co,Espirales Vitaminizados 400 G,790,Tallarín,https://www.santaisabel.cl/espirales-vitaminizados-400-g-cuisine-and-co-1870151/p,2024-10-01,,400g co cuisine espirales vitaminizados
240,Santa Isabel,Cuisine & Co,Spaghetti Vitaminizado 400 G,790,Tallarín,https://www.santaisabel.cl/spaghetti-vitaminizado-400-g-cuisine-and-co-1870148/p,2024-10-06,,400g co cuisine spaghetti vitaminizado
241,Santa Isabel,Cuisine & Co,Canutos Vitaminizados 400 G,790,Tallarín,https://www.santaisabel.cl/canutos-vitaminizados-400-g-cuisine-and-co-1870153/p,2024-11-02,,400g canutos co cuisine vitaminizados
